MAE/step,RMSE/step,Model,Model Arch,Coin,Input Width,Label Width,Batch Size,Learning Rate,Num Epochs,Windows Normalization Length,Train Loss,Validation Loss,Features
86.65335470431091,171.14801455314398,ConvFC,"ConvFC(;   (conv): Conv1d(1, 16, kernel_size=(3,), stride=(1,));   (fc): Sequential(;     (0): Linear(in_features=1568, out_features=128, bias=True);     (1): ReLU();     (2): Linear(in_features=128, out_features=12, bias=True);   ); )",BTCUSDT,100,12,64,0.0005,50,15,0.0017788658592152436,0.0022171379375195014,close
88.70252117786264,173.81110488563843,SimpleFC,"SimpleFC(;   (fc): Sequential(;     (0): Flatten(start_dim=1, end_dim=-1);     (1): Linear(in_features=100, out_features=128, bias=True);     (2): ReLU();     (3): Linear(in_features=128, out_features=12, bias=True);   ); )",BTCUSDT,100,12,64,0.0005,50,15,0.0017127641268292971,0.0022668436061082506,close
79.4842814460956,160.4619472301354,GRUStacked,"GRUStacked(;   (gru): GRU(1, 64, num_layers=2, batch_first=True);   (fc): Linear(in_features=64, out_features=12, bias=True); )",BTCUSDT,100,12,64,0.0005,50,15,0.0015788097551765767,0.001982370539256799,close
82.80072359180731,163.4927547277419,TransformerTimeSeries,"TransformerTimeSeries(;   (input_projection): Linear(in_features=1, out_features=64, bias=True);   (transformer_encoder): TransformerEncoder(;     (layers): ModuleList(;       (0-1): 2 x TransformerEncoderLayer(;         (self_attn): MultiheadAttention(;           (out_proj): NonDynamicallyQuantizab",BTCUSDT,100,12,64,0.0005,50,15,0.0017644688849553303,0.002110581687434491,close
86.24552535834135,165.93900591678252,ConvFC,"ConvFC(;   (conv): Conv1d(1, 16, kernel_size=(3,), stride=(1,));   (fc): Sequential(;     (0): Linear(in_features=1568, out_features=128, bias=True);     (1): ReLU();     (2): Linear(in_features=128, out_features=12, bias=True);   ); )",BTCUSDT,100,12,64,0.0005,50,15,0.001815611338073615,0.0021932204090877646,close
87.23263947900739,169.9574787187255,SimpleFC,"SimpleFC(;   (fc): Sequential(;     (0): Flatten(start_dim=1, end_dim=-1);     (1): Linear(in_features=100, out_features=128, bias=True);     (2): ReLU();     (3): Linear(in_features=128, out_features=12, bias=True);   ); )",BTCUSDT,100,12,64,0.0005,50,15,0.0017977786293209867,0.0022157263172428226,close
79.6288775805145,159.68606374319054,GRUStacked,"GRUStacked(;   (gru): GRU(1, 64, num_layers=2, batch_first=True);   (fc): Linear(in_features=64, out_features=12, bias=True); )",BTCUSDT,100,12,64,0.0005,50,15,0.0016198949546608128,0.0019900346150090874,close
82.86003131931793,165.03757417946738,TransformerTimeSeries,"TransformerTimeSeries(;   (input_projection): Linear(in_features=1, out_features=64, bias=True);   (transformer_encoder): TransformerEncoder(;     (layers): ModuleList(;       (0-1): 2 x TransformerEncoderLayer(;         (self_attn): MultiheadAttention(;           (out_proj): NonDynamicallyQuantizab",BTCUSDT,100,12,64,0.0005,50,15,0.0019039918540175928,0.002155245448646005,close
88.26972729655093,170.2002223362396,ConvFC,"ConvFC(;   (conv): Conv1d(1, 16, kernel_size=(3,), stride=(1,));   (fc): Sequential(;     (0): Linear(in_features=1568, out_features=128, bias=True);     (1): ReLU();     (2): Linear(in_features=128, out_features=12, bias=True);   ); )",BTCUSDT,100,12,64,0.0005,50,15,0.0018657618140787734,0.0022065441845691256,close
88.66704469785024,170.74260403744623,SimpleFC,"SimpleFC(;   (fc): Sequential(;     (0): Flatten(start_dim=1, end_dim=-1);     (1): Linear(in_features=100, out_features=128, bias=True);     (2): ReLU();     (3): Linear(in_features=128, out_features=12, bias=True);   ); )",BTCUSDT,100,12,64,0.0005,50,15,0.0018231421378498644,0.0022319765430526438,close
79.23694729952355,158.7628851999061,GRUStacked,"GRUStacked(;   (gru): GRU(1, 64, num_layers=2, batch_first=True);   (fc): Linear(in_features=64, out_features=12, bias=True); )",BTCUSDT,100,12,64,0.0005,50,15,0.001642656046817327,0.0019832509381422134,close
85.11066550087838,165.61604932821768,TransformerTimeSeries,"TransformerTimeSeries(;   (input_projection): Linear(in_features=1, out_features=64, bias=True);   (transformer_encoder): TransformerEncoder(;     (layers): ModuleList(;       (0-1): 2 x TransformerEncoderLayer(;         (self_attn): MultiheadAttention(;           (out_proj): NonDynamicallyQuantizab",BTCUSDT,100,12,64,0.0005,50,15,0.0019471832144327093,0.002189779643037982,close
68.00823466513383,132.385531723419,ConvFC,"ConvFC(;   (conv): Conv1d(1, 16, kernel_size=(3,), stride=(1,));   (fc): Sequential(;     (0): Linear(in_features=1568, out_features=128, bias=True);     (1): ReLU();     (2): Linear(in_features=128, out_features=24, bias=True);   ); )",BTCUSDT,100,24,32,0.001,50,30,0.0016625131754734851,0.0019780121682378225,close
70.06216655307561,135.24261078148507,SimpleFC,"SimpleFC(;   (fc): Sequential(;     (0): Flatten(start_dim=1, end_dim=-1);     (1): Linear(in_features=100, out_features=128, bias=True);     (2): ReLU();     (3): Linear(in_features=128, out_features=24, bias=True);   ); )",BTCUSDT,100,24,32,0.001,50,30,0.0017093223195705836,0.0019976205264404727,close
67.32363195874318,129.3066042386388,GRUStacked,"GRUStacked(;   (gru): GRU(1, 64, num_layers=2, batch_first=True);   (fc): Linear(in_features=64, out_features=24, bias=True); )",BTCUSDT,100,24,32,0.001,50,30,0.0014160573246007353,0.002051270752505496,close
74.57200076587286,136.1399354827555,TransformerTimeSeries,"TransformerTimeSeries(;   (input_projection): Linear(in_features=1, out_features=64, bias=True);   (transformer_encoder): TransformerEncoder(;     (layers): ModuleList(;       (0-1): 2 x TransformerEncoderLayer(;         (self_attn): MultiheadAttention(;           (out_proj): NonDynamicallyQuantizab",BTCUSDT,100,24,32,0.001,50,30,0.0017223702932614641,0.002060571332900939,close
76.0645276825614,169.68045085572666,ConvFC,"ConvFC(;   (conv): Conv1d(1, 16, kernel_size=(3,), stride=(1,));   (fc): Sequential(;     (0): Linear(in_features=1568, out_features=128, bias=True);     (1): ReLU();     (2): Linear(in_features=128, out_features=24, bias=True);   ); )",BTCUSDT,100,24,32,0.001,50,15,0.002028881535971954,0.0024203108180915218,close
76.48516967740613,170.91007595592166,SimpleFC,"SimpleFC(;   (fc): Sequential(;     (0): Flatten(start_dim=1, end_dim=-1);     (1): Linear(in_features=100, out_features=128, bias=True);     (2): ReLU();     (3): Linear(in_features=128, out_features=24, bias=True);   ); )",BTCUSDT,100,24,32,0.001,50,15,0.0020942573085080195,0.0025640881650681566,close
74.29947041184683,164.3583231132305,GRUStacked,"GRUStacked(;   (gru): GRU(1, 64, num_layers=2, batch_first=True);   (fc): Linear(in_features=64, out_features=24, bias=True); )",BTCUSDT,100,24,32,0.001,50,15,0.0017333046096749732,0.002762967177953825,close
77.46009733345026,168.5835029727084,TransformerTimeSeries,"TransformerTimeSeries(;   (input_projection): Linear(in_features=1, out_features=64, bias=True);   (transformer_encoder): TransformerEncoder(;     (layers): ModuleList(;       (0-1): 2 x TransformerEncoderLayer(;         (self_attn): MultiheadAttention(;           (out_proj): NonDynamicallyQuantizab",BTCUSDT,100,24,32,0.001,50,15,0.0021170033146764677,0.0026023400461016918,close
75.07653936441794,168.84794619847528,ConvFC,"ConvFC(;   (conv): Conv1d(1, 16, kernel_size=(3,), stride=(1,));   (fc): Sequential(;     (0): Linear(in_features=1568, out_features=128, bias=True);     (1): ReLU();     (2): Linear(in_features=128, out_features=24, bias=True);   ); )",BTCUSDT,100,24,32,0.001,50,15,0.0020356088142316946,0.002465094868791096,close
75.7007149538959,169.09437079716494,SimpleFC,"SimpleFC(;   (fc): Sequential(;     (0): Flatten(start_dim=1, end_dim=-1);     (1): Linear(in_features=100, out_features=128, bias=True);     (2): ReLU();     (3): Linear(in_features=128, out_features=24, bias=True);   ); )",BTCUSDT,100,24,32,0.001,50,15,0.002147141189168047,0.002466452036793965,close
76.44187567894596,168.12030060653746,GRUStacked,"GRUStacked(;   (gru): GRU(1, 64, num_layers=2, batch_first=True);   (fc): Linear(in_features=64, out_features=24, bias=True); )",BTCUSDT,100,24,32,0.001,50,15,0.0017575556360403754,0.0024451714328099054,close
78.78589448115964,172.27703315276912,TransformerTimeSeries,"TransformerTimeSeries(;   (input_projection): Linear(in_features=1, out_features=64, bias=True);   (transformer_encoder): TransformerEncoder(;     (layers): ModuleList(;       (0-1): 2 x TransformerEncoderLayer(;         (self_attn): MultiheadAttention(;           (out_proj): NonDynamicallyQuantizab",BTCUSDT,100,24,32,0.001,50,15,0.002153875133343547,0.0024152825155072163,close
66.74358681316666,130.86307350245792,ConvFC,"ConvFC(;   (conv): Conv1d(1, 16, kernel_size=(3,), stride=(1,));   (fc): Sequential(;     (0): Linear(in_features=1568, out_features=128, bias=True);     (1): ReLU();     (2): Linear(in_features=128, out_features=24, bias=True);   ); )",BTCUSDT,100,24,32,0.0005,50,30,0.0015974938613794074,0.001964679652218,close
67.85932571985748,133.25646047313847,SimpleFC,"SimpleFC(;   (fc): Sequential(;     (0): Flatten(start_dim=1, end_dim=-1);     (1): Linear(in_features=100, out_features=128, bias=True);     (2): ReLU();     (3): Linear(in_features=128, out_features=24, bias=True);   ); )",BTCUSDT,100,24,32,0.0005,50,30,0.001619038723401026,0.001981069033902621,close
66.39122953096805,130.39981038470597,GRUStacked,"GRUStacked(;   (gru): GRU(1, 64, num_layers=2, batch_first=True);   (fc): Linear(in_features=64, out_features=24, bias=True); )",BTCUSDT,100,24,32,0.0005,50,30,0.001245197048278937,0.0019613196718329924,close
67.87157425686287,131.58184559088292,TransformerTimeSeries,"TransformerTimeSeries(;   (input_projection): Linear(in_features=1, out_features=64, bias=True);   (transformer_encoder): TransformerEncoder(;     (layers): ModuleList(;       (0-1): 2 x TransformerEncoderLayer(;         (self_attn): MultiheadAttention(;           (out_proj): NonDynamicallyQuantizab",BTCUSDT,100,24,32,0.0005,50,30,0.001562919643149547,0.002141178231237494,close
68.74163019899088,133.66928909426997,ConvFC,"ConvFC(;   (conv): Conv1d(1, 16, kernel_size=(3,), stride=(1,));   (fc): Sequential(;     (0): Linear(in_features=1568, out_features=128, bias=True);     (1): ReLU();     (2): Linear(in_features=128, out_features=24, bias=True);   ); )",BTCUSDT,100,24,32,0.0005,50,30,0.001574622070573094,0.0019936035542139656,close
70.85691935595882,134.12791598350873,SimpleFC,"SimpleFC(;   (fc): Sequential(;     (0): Flatten(start_dim=1, end_dim=-1);     (1): Linear(in_features=100, out_features=128, bias=True);     (2): ReLU();     (3): Linear(in_features=128, out_features=24, bias=True);   ); )",BTCUSDT,100,24,32,0.0005,50,30,0.0016366524394167243,0.0020111785113506677,close
68.54368893920908,134.34705448050764,GRUStacked,"GRUStacked(;   (gru): GRU(1, 64, num_layers=2, batch_first=True);   (fc): Linear(in_features=64, out_features=24, bias=True); )",BTCUSDT,100,24,32,0.0005,50,30,0.0013786512047703414,0.0019185940164582413,close
65.72333449329592,130.0260651094791,TransformerTimeSeries,"TransformerTimeSeries(;   (input_projection): Linear(in_features=1, out_features=64, bias=True);   (transformer_encoder): TransformerEncoder(;     (layers): ModuleList(;       (0-1): 2 x TransformerEncoderLayer(;         (self_attn): MultiheadAttention(;           (out_proj): NonDynamicallyQuantizab",BTCUSDT,100,24,32,0.0005,50,30,0.0015318173685213538,0.0019534395309832964,close
74.62999678765371,138.9047829603381,ConvFC,"ConvFC(;   (conv): Conv1d(1, 16, kernel_size=(3,), stride=(1,));   (fc): Sequential(;     (0): Linear(in_features=1568, out_features=128, bias=True);     (1): ReLU();     (2): Linear(in_features=128, out_features=24, bias=True);   ); )",BTCUSDT,100,24,32,0.0005,50,30,0.0016310557914767081,0.0020528749806359974,close
69.55055061162798,133.7164339307756,SimpleFC,"SimpleFC(;   (fc): Sequential(;     (0): Flatten(start_dim=1, end_dim=-1);     (1): Linear(in_features=100, out_features=128, bias=True);     (2): ReLU();     (3): Linear(in_features=128, out_features=24, bias=True);   ); )",BTCUSDT,100,24,32,0.0005,50,30,0.0016725837188034894,0.0020329836611491167,close
67.29403040376285,130.57337037385386,GRUStacked,"GRUStacked(;   (gru): GRU(1, 64, num_layers=2, batch_first=True);   (fc): Linear(in_features=64, out_features=24, bias=True); )",BTCUSDT,100,24,32,0.0005,50,30,0.0015379441316768798,0.0019196471179393176,close
74.59535069746876,135.7630228252874,TransformerTimeSeries,"TransformerTimeSeries(;   (input_projection): Linear(in_features=1, out_features=64, bias=True);   (transformer_encoder): TransformerEncoder(;     (layers): ModuleList(;       (0-1): 2 x TransformerEncoderLayer(;         (self_attn): MultiheadAttention(;           (out_proj): NonDynamicallyQuantizab",BTCUSDT,100,24,32,0.0005,50,30,0.0017636419860503905,0.002026206110708853,close
74.89331677700332,172.25035645038452,ConvFC,"ConvFC(;   (conv): Conv1d(1, 16, kernel_size=(3,), stride=(1,));   (fc): Sequential(;     (0): Linear(in_features=1568, out_features=128, bias=True);     (1): ReLU();     (2): Linear(in_features=128, out_features=24, bias=True);   ); )",BTCUSDT,100,24,32,0.0005,50,15,0.0019449533365475744,0.002413218342026348,close
76.72883304616367,169.89062905954714,SimpleFC,"SimpleFC(;   (fc): Sequential(;     (0): Flatten(start_dim=1, end_dim=-1);     (1): Linear(in_features=100, out_features=128, bias=True);     (2): ReLU();     (3): Linear(in_features=128, out_features=24, bias=True);   ); )",BTCUSDT,100,24,32,0.0005,50,15,0.002017816369595644,0.0024818732422164356,close
75.176251826621,166.83252460340316,GRUStacked,"GRUStacked(;   (gru): GRU(1, 64, num_layers=2, batch_first=True);   (fc): Linear(in_features=64, out_features=24, bias=True); )",BTCUSDT,100,24,32,0.0005,50,15,0.0014228252479876855,0.002377076400299798,close
73.93619912263004,167.2608220071245,TransformerTimeSeries,"TransformerTimeSeries(;   (input_projection): Linear(in_features=1, out_features=64, bias=True);   (transformer_encoder): TransformerEncoder(;     (layers): ModuleList(;       (0-1): 2 x TransformerEncoderLayer(;         (self_attn): MultiheadAttention(;           (out_proj): NonDynamicallyQuantizab",BTCUSDT,100,24,32,0.0005,50,15,0.0018918772518740905,0.0024942209205847765,close
75.29297106048828,169.27832670124545,ConvFC,"ConvFC(;   (conv): Conv1d(1, 16, kernel_size=(3,), stride=(1,));   (fc): Sequential(;     (0): Linear(in_features=1568, out_features=128, bias=True);     (1): ReLU();     (2): Linear(in_features=128, out_features=24, bias=True);   ); )",BTCUSDT,100,24,32,0.0005,50,15,0.0019314808101206634,0.0024834056956217466,close
76.28145676765672,170.134082975757,SimpleFC,"SimpleFC(;   (fc): Sequential(;     (0): Flatten(start_dim=1, end_dim=-1);     (1): Linear(in_features=100, out_features=128, bias=True);     (2): ReLU();     (3): Linear(in_features=128, out_features=24, bias=True);   ); )",BTCUSDT,100,24,32,0.0005,50,15,0.0020386974551227883,0.002503640680339925,close
73.61409502142375,165.64219977593424,GRUStacked,"GRUStacked(;   (gru): GRU(1, 64, num_layers=2, batch_first=True);   (fc): Linear(in_features=64, out_features=24, bias=True); )",BTCUSDT,100,24,32,0.0005,50,15,0.0014926488855236844,0.002304992215521043,close
75.4721204355491,169.07434363325095,TransformerTimeSeries,"TransformerTimeSeries(;   (input_projection): Linear(in_features=1, out_features=64, bias=True);   (transformer_encoder): TransformerEncoder(;     (layers): ModuleList(;       (0-1): 2 x TransformerEncoderLayer(;         (self_attn): MultiheadAttention(;           (out_proj): NonDynamicallyQuantizab",BTCUSDT,100,24,32,0.0005,50,15,0.0019262336869596253,0.0024921802526473736,close
76.87647179491516,170.07411937263785,ConvFC,"ConvFC(;   (conv): Conv1d(1, 16, kernel_size=(3,), stride=(1,));   (fc): Sequential(;     (0): Linear(in_features=1568, out_features=128, bias=True);     (1): ReLU();     (2): Linear(in_features=128, out_features=24, bias=True);   ); )",BTCUSDT,100,24,32,0.0005,50,15,0.0019795444053559395,0.0024612535260372247,close
84.34423095159268,176.76760757537818,SimpleFC,"SimpleFC(;   (fc): Sequential(;     (0): Flatten(start_dim=1, end_dim=-1);     (1): Linear(in_features=100, out_features=128, bias=True);     (2): ReLU();     (3): Linear(in_features=128, out_features=24, bias=True);   ); )",BTCUSDT,100,24,32,0.0005,50,15,0.002071710540171567,0.002724852432904018,close
72.26495717676069,160.62661611745963,GRUStacked,"GRUStacked(;   (gru): GRU(1, 64, num_layers=2, batch_first=True);   (fc): Linear(in_features=64, out_features=24, bias=True); )",BTCUSDT,100,24,32,0.0005,50,15,0.0018135412774664302,0.002239394483106168,close
77.81465840875214,170.7538924541875,TransformerTimeSeries,"TransformerTimeSeries(;   (input_projection): Linear(in_features=1, out_features=64, bias=True);   (transformer_encoder): TransformerEncoder(;     (layers): ModuleList(;       (0-1): 2 x TransformerEncoderLayer(;         (self_attn): MultiheadAttention(;           (out_proj): NonDynamicallyQuantizab",BTCUSDT,100,24,32,0.0005,50,15,0.002017854112010275,0.0025176553426893623,close
79.4379724700009,170.47362746786177,ConvFC,"ConvFC(;   (conv): Conv1d(1, 16, kernel_size=(3,), stride=(1,));   (fc): Sequential(;     (0): Linear(in_features=1568, out_features=128, bias=True);     (1): ReLU();     (2): Linear(in_features=128, out_features=24, bias=True);   ); )",BTCUSDT,100,24,32,0.0005,50,15,0.0020948467816449268,0.002440391585873994,close
75.84874981266285,170.67051140681667,SimpleFC,"SimpleFC(;   (fc): Sequential(;     (0): Flatten(start_dim=1, end_dim=-1);     (1): Linear(in_features=100, out_features=128, bias=True);     (2): ReLU();     (3): Linear(in_features=128, out_features=24, bias=True);   ); )",BTCUSDT,100,24,32,0.0005,50,15,0.0021397116572523262,0.0024850707137146666,close
72.45726146596901,161.91820269619015,GRUStacked,"GRUStacked(;   (gru): GRU(1, 64, num_layers=2, batch_first=True);   (fc): Linear(in_features=64, out_features=24, bias=True); )",BTCUSDT,100,24,32,0.0005,50,15,0.0018015883379732818,0.0022567148038266554,close
76.61904248834549,167.9368687406027,TransformerTimeSeries,"TransformerTimeSeries(;   (input_projection): Linear(in_features=1, out_features=64, bias=True);   (transformer_encoder): TransformerEncoder(;     (layers): ModuleList(;       (0-1): 2 x TransformerEncoderLayer(;         (self_attn): MultiheadAttention(;           (out_proj): NonDynamicallyQuantizab",BTCUSDT,100,24,32,0.0005,50,15,0.0021214131742885865,0.002401922461916656,close
69.58725566496243,135.92227029826918,ConvFC,"ConvFC(;   (conv): Conv1d(1, 16, kernel_size=(3,), stride=(1,));   (fc): Sequential(;     (0): Linear(in_features=1568, out_features=128, bias=True);     (1): ReLU();     (2): Linear(in_features=128, out_features=24, bias=True);   ); )",BTCUSDT,100,24,64,0.001,50,30,0.001583612915856664,0.001988593317647881,close
73.32082601827962,136.87698030566682,SimpleFC,"SimpleFC(;   (fc): Sequential(;     (0): Flatten(start_dim=1, end_dim=-1);     (1): Linear(in_features=100, out_features=128, bias=True);     (2): ReLU();     (3): Linear(in_features=128, out_features=24, bias=True);   ); )",BTCUSDT,100,24,64,0.001,50,30,0.0016169943986492504,0.00205988714801584,close
70.55105292286201,138.41725307932867,GRUStacked,"GRUStacked(;   (gru): GRU(1, 64, num_layers=2, batch_first=True);   (fc): Linear(in_features=64, out_features=24, bias=True); )",BTCUSDT,100,24,64,0.001,50,30,0.0012375622764498057,0.002341315899016718,close
67.57234552528081,133.56456903641597,TransformerTimeSeries,"TransformerTimeSeries(;   (input_projection): Linear(in_features=1, out_features=64, bias=True);   (transformer_encoder): TransformerEncoder(;     (layers): ModuleList(;       (0-1): 2 x TransformerEncoderLayer(;         (self_attn): MultiheadAttention(;           (out_proj): NonDynamicallyQuantizab",BTCUSDT,100,24,64,0.001,50,30,0.0015477035930814586,0.0019656311180571923,close
66.85908071871911,132.5350204315168,ConvFC,"ConvFC(;   (conv): Conv1d(1, 16, kernel_size=(3,), stride=(1,));   (fc): Sequential(;     (0): Linear(in_features=1568, out_features=128, bias=True);     (1): ReLU();     (2): Linear(in_features=128, out_features=24, bias=True);   ); )",BTCUSDT,100,24,64,0.001,50,30,0.0015893673761163305,0.001962592055307418,close
68.0768170355893,134.57208580589855,SimpleFC,"SimpleFC(;   (fc): Sequential(;     (0): Flatten(start_dim=1, end_dim=-1);     (1): Linear(in_features=100, out_features=128, bias=True);     (2): ReLU();     (3): Linear(in_features=128, out_features=24, bias=True);   ); )",BTCUSDT,100,24,64,0.001,50,30,0.0016284028689545645,0.0019803290609112863,close
67.81974600198839,133.68542004240658,GRUStacked,"GRUStacked(;   (gru): GRU(1, 64, num_layers=2, batch_first=True);   (fc): Linear(in_features=64, out_features=24, bias=True); )",BTCUSDT,100,24,64,0.001,50,30,0.0012130346429864499,0.0018978325411360172,close
70.0514526637029,133.42793152523473,TransformerTimeSeries,"TransformerTimeSeries(;   (input_projection): Linear(in_features=1, out_features=64, bias=True);   (transformer_encoder): TransformerEncoder(;     (layers): ModuleList(;       (0-1): 2 x TransformerEncoderLayer(;         (self_attn): MultiheadAttention(;           (out_proj): NonDynamicallyQuantizab",BTCUSDT,100,24,64,0.001,50,30,0.0016589059758885408,0.002002350561326968,close
71.99901538102175,135.67075484194132,ConvFC,"ConvFC(;   (conv): Conv1d(1, 16, kernel_size=(3,), stride=(1,));   (fc): Sequential(;     (0): Linear(in_features=1568, out_features=128, bias=True);     (1): ReLU();     (2): Linear(in_features=128, out_features=24, bias=True);   ); )",BTCUSDT,100,24,64,0.001,50,30,0.001579880437910153,0.002038050427749429,close
69.67049527214158,133.96544689990532,SimpleFC,"SimpleFC(;   (fc): Sequential(;     (0): Flatten(start_dim=1, end_dim=-1);     (1): Linear(in_features=100, out_features=128, bias=True);     (2): ReLU();     (3): Linear(in_features=128, out_features=24, bias=True);   ); )",BTCUSDT,100,24,64,0.001,50,30,0.0016676020062837075,0.002044873204382287,close
66.13390708802795,129.69483150910014,GRUStacked,"GRUStacked(;   (gru): GRU(1, 64, num_layers=2, batch_first=True);   (fc): Linear(in_features=64, out_features=24, bias=True); )",BTCUSDT,100,24,64,0.001,50,30,0.0014753748170280286,0.0018341195725881975,close
72.79245319172334,136.23101940061582,TransformerTimeSeries,"TransformerTimeSeries(;   (input_projection): Linear(in_features=1, out_features=64, bias=True);   (transformer_encoder): TransformerEncoder(;     (layers): ModuleList(;       (0-1): 2 x TransformerEncoderLayer(;         (self_attn): MultiheadAttention(;           (out_proj): NonDynamicallyQuantizab",BTCUSDT,100,24,64,0.001,50,30,0.0016425358099908924,0.0020972579183503493,close
70.18841560237014,134.29750678061035,ConvFC,"ConvFC(;   (conv): Conv1d(1, 16, kernel_size=(3,), stride=(1,));   (fc): Sequential(;     (0): Linear(in_features=1568, out_features=128, bias=True);     (1): ReLU();     (2): Linear(in_features=128, out_features=24, bias=True);   ); )",BTCUSDT,100,24,64,0.001,50,30,0.001641901316704415,0.0020088479040243443,close
74.76007265934113,136.71764749323304,SimpleFC,"SimpleFC(;   (fc): Sequential(;     (0): Flatten(start_dim=1, end_dim=-1);     (1): Linear(in_features=100, out_features=128, bias=True);     (2): ReLU();     (3): Linear(in_features=128, out_features=24, bias=True);   ); )",BTCUSDT,100,24,64,0.001,50,30,0.0016822000860558523,0.0020665515117613813,close
70.4379107728102,133.93780378699952,GRUStacked,"GRUStacked(;   (gru): GRU(1, 64, num_layers=2, batch_first=True);   (fc): Linear(in_features=64, out_features=24, bias=True); )",BTCUSDT,100,24,64,0.001,50,30,0.0014761844684244663,0.002184871644845147,close
75.16296982474749,139.63311660906888,TransformerTimeSeries,"TransformerTimeSeries(;   (input_projection): Linear(in_features=1, out_features=64, bias=True);   (transformer_encoder): TransformerEncoder(;     (layers): ModuleList(;       (0-1): 2 x TransformerEncoderLayer(;         (self_attn): MultiheadAttention(;           (out_proj): NonDynamicallyQuantizab",BTCUSDT,100,24,64,0.001,50,30,0.001729681805483307,0.002156609895761161,close
71.57384125167742,134.0980088544316,ConvFC,"ConvFC(;   (conv): Conv1d(1, 16, kernel_size=(3,), stride=(1,));   (fc): Sequential(;     (0): Linear(in_features=1568, out_features=128, bias=True);     (1): ReLU();     (2): Linear(in_features=128, out_features=24, bias=True);   ); )",BTCUSDT,100,24,64,0.001,50,30,0.00166410134393985,0.0020139207821654307,close
74.22023176986339,137.92420448735092,SimpleFC,"SimpleFC(;   (fc): Sequential(;     (0): Flatten(start_dim=1, end_dim=-1);     (1): Linear(in_features=100, out_features=128, bias=True);     (2): ReLU();     (3): Linear(in_features=128, out_features=24, bias=True);   ); )",BTCUSDT,100,24,64,0.001,50,30,0.001670356465098595,0.0020146807697168576,close
65.93273882455755,131.65109178369158,GRUStacked,"GRUStacked(;   (gru): GRU(1, 64, num_layers=2, batch_first=True);   (fc): Linear(in_features=64, out_features=24, bias=True); )",BTCUSDT,100,24,64,0.001,50,30,0.0015027889641243274,0.0018535281964484939,close
69.86321179495681,134.34597764556898,TransformerTimeSeries,"TransformerTimeSeries(;   (input_projection): Linear(in_features=1, out_features=64, bias=True);   (transformer_encoder): TransformerEncoder(;     (layers): ModuleList(;       (0-1): 2 x TransformerEncoderLayer(;         (self_attn): MultiheadAttention(;           (out_proj): NonDynamicallyQuantizab",BTCUSDT,100,24,64,0.001,50,30,0.0017291502526447697,0.001975394023150984,close
75.73488119186185,171.25716925063048,ConvFC,"ConvFC(;   (conv): Conv1d(1, 16, kernel_size=(3,), stride=(1,));   (fc): Sequential(;     (0): Linear(in_features=1568, out_features=128, bias=True);     (1): ReLU();     (2): Linear(in_features=128, out_features=24, bias=True);   ); )",BTCUSDT,100,24,64,0.001,50,15,0.001956989542106537,0.002520548667480881,close
78.91897498420285,171.44990004651785,SimpleFC,"SimpleFC(;   (fc): Sequential(;     (0): Flatten(start_dim=1, end_dim=-1);     (1): Linear(in_features=100, out_features=128, bias=True);     (2): ReLU();     (3): Linear(in_features=128, out_features=24, bias=True);   ); )",BTCUSDT,100,24,64,0.001,50,15,0.0020023485235563278,0.002455484112336611,close
81.55565111063392,172.3905504252938,GRUStacked,"GRUStacked(;   (gru): GRU(1, 64, num_layers=2, batch_first=True);   (fc): Linear(in_features=64, out_features=24, bias=True); )",BTCUSDT,100,24,64,0.001,50,15,0.0012728279716474487,0.0025498945944957157,close
73.96532105426209,166.89150566371433,TransformerTimeSeries,"TransformerTimeSeries(;   (input_projection): Linear(in_features=1, out_features=64, bias=True);   (transformer_encoder): TransformerEncoder(;     (layers): ModuleList(;       (0-1): 2 x TransformerEncoderLayer(;         (self_attn): MultiheadAttention(;           (out_proj): NonDynamicallyQuantizab",BTCUSDT,100,24,64,0.001,50,15,0.0018968634764582114,0.002496971741879971,close
76.6786861351196,171.91559191028125,ConvFC,"ConvFC(;   (conv): Conv1d(1, 16, kernel_size=(3,), stride=(1,));   (fc): Sequential(;     (0): Linear(in_features=1568, out_features=128, bias=True);     (1): ReLU();     (2): Linear(in_features=128, out_features=24, bias=True);   ); )",BTCUSDT,100,24,64,0.001,50,15,0.0019346031529441812,0.0025514354810522474,close
75.02816000871248,169.770674332715,SimpleFC,"SimpleFC(;   (fc): Sequential(;     (0): Flatten(start_dim=1, end_dim=-1);     (1): Linear(in_features=100, out_features=128, bias=True);     (2): ReLU();     (3): Linear(in_features=128, out_features=24, bias=True);   ); )",BTCUSDT,100,24,64,0.001,50,15,0.0020381024001780716,0.00257297949425388,close
75.56484764690684,166.71080458631798,GRUStacked,"GRUStacked(;   (gru): GRU(1, 64, num_layers=2, batch_first=True);   (fc): Linear(in_features=64, out_features=24, bias=True); )",BTCUSDT,100,24,64,0.001,50,15,0.0013667394201729872,0.0025572204804340387,close
75.84277632122298,168.30434799272342,TransformerTimeSeries,"TransformerTimeSeries(;   (input_projection): Linear(in_features=1, out_features=64, bias=True);   (transformer_encoder): TransformerEncoder(;     (layers): ModuleList(;       (0-1): 2 x TransformerEncoderLayer(;         (self_attn): MultiheadAttention(;           (out_proj): NonDynamicallyQuantizab",BTCUSDT,100,24,64,0.001,50,15,0.0020245263291987885,0.002403312113731065,close
